date	Day.Of.Week	Page.Loads	Unique.Visits	First.Time.Visits	0	1	2	3	4	Returning.Visits
9/1/2017	6	2217	1583	1235	341.3799537	-47.33304839	5.275681525	29.46018735	19.48926509	348
9/2/2017	7	1271	908	730	344.029986	-123.2740908	2.884509365	-16.21600863	-27.06524346	178
9/3/2017	1	1742	1197	958	346.9281906	-107.6737888	-7.008008526	-21.95220779	29.93277987	239
9/4/2017	2	2293	1704	1380	350.3995246	-12.21786268	-11.26121184	33.263095	-28.0824402	324
9/5/2017	3	3155	2289	1818	354.9823246	91.7102391	-0.247007616	2.093604869	20.55402857	471
9/6/2017	4	3159	2320	1882	359.6789313	123.6184048	11.24963187	-43.08659141	-10.22525958	438
9/7/2017	5	3054	2243	1777	364.5256666	60.30829968	8.149652818	26.03682168	-0.58009078	466
9/8/2017	6	2440	1848	1488	368.3498579	-49.5925589	-7.015244564	35.54424158	9.843245178	360
9/9/2017	7	1532	1108	924	371.328238	-118.5309039	-10.65072939	-49.05568042	-13.64159546	184
9/10/2017	1	2247	1657	1366	373.5969365	-91.31922191	4.349680539	-12.00698622	12.32760333	291
9/11/2017	2	3570	2496	2033	374.837289	9.815924893	14.92065975	61.99466697	-6.24308401	463
9/12/2017	3	3524	2540	2075	374.9690732	104.9085004	4.525429068	-17.50187293	0.095434668	465
9/13/2017	4	3471	2473	2040	375.1020517	120.4728323	-10.53919823	-57.12216302	4.498801389	433
9/14/2017	5	3303	2415	1974	375.457085	42.29109234	-10.41598392	45.72330784	-6.331395647	441
9/15/2017	6	2560	1867	1519	376.6000035	-71.12653966	2.60986892	37.60992942	4.115956623	348
9/16/2017	7	1470	1090	912	378.4217611	-134.0149368	8.182611198	-68.07537556	0.164970587	178
9/17/2017	1	2234	1715	1446	381.2661859	-96.88740741	0.11657363	-7.409502833	-5.911461287	269
9/18/2017	2	3504	2596	2123	384.660312	12.64308174	-8.996443305	73.54551542	9.129178727	473
9/19/2017	3	3984	2840	2382	387.6697411	111.5547052	-5.578220506	-28.02633198	-8.024450157	458
9/20/2017	4	3746	2660	2188	390.6617634	127.8199616	8.818584222	-59.95056768	3.221176312	472
9/21/2017	5	3524	2667	2143	393.0995607	49.45329545	12.23547736	56.16376884	3.459533683	524
9/22/2017	6	2639	1944	1591	394.1323096	-65.08020351	-2.871485604	34.5743279	-7.981120927	353
9/23/2017	7	1523	1178	975	394.7049068	-126.7692938	-11.66875947	-67.72891917	10.70095149	203
9/24/2017	1	2425	1809	1521	394.8563417	-89.66255985	-0.972625596	-4.926954943	-10.89071657	288
9/25/2017	2	3671	2705	2202	394.7331664	15.67123224	11.69939827	66.93824196	8.975981001	503
9/26/2017	3	3669	2780	2306	394.1128442	106.9124898	5.763264217	-22.06855488	-4.614266081	474
9/27/2017	4	3537	2657	2211	394.2786413	116.5983116	-7.934497365	-53.01084494	-0.705552432	446
9/28/2017	5	3413	2507	2048	395.3059261	37.0174572	-10.83772002	38.21331814	3.430718941	459
9/29/2017	6	2699	1902	1554	397.0128377	-72.81876798	-1.208150643	32.47648229	-3.534598322	348
9/30/2017	7	1829	1289	1058	399.5898281	-129.6914264	7.733783661	-45.06262959	0.189657222	231
10/1/2017	1	2379	1812	1507	402.3657132	-90.93621933	4.245787731	-15.10462385	4.087033339	305
10/2/2017	2	3637	2669	2221	405.5473897	16.85517845	-2.892703549	46.18367108	-6.374176079	448
10/3/2017	3	3775	2787	2253	410.094703	114.8651735	-2.956642716	-1.289899439	2.816991018	534
10/4/2017	4	3572	2731	2245	413.5076822	123.7008149	-4.976694961	-47.44511245	5.41733731	486
10/5/2017	5	3605	2695	2230	417.2577056	39.59700483	-0.896411773	24.95613154	-12.61479805	465
10/6/2017	6	2774	2078	1670	421.738759	-72.79123841	8.565254773	36.02541272	13.02631439	408
10/7/2017	7	1780	1354	1106	425.9528896	-131.6242791	6.627326466	-46.8844229	-5.453662713	248
10/8/2017	1	2469	1884	1571	430.3748833	-92.34096595	-6.22171699	-10.481053	-8.034927041	313
10/9/2017	2	3881	2869	2348	434.5061972	14.85158541	-13.90561456	53.81802194	22.48987431	521
10/10/2017	3	3767	2785	2296	437.5013779	109.8881231	-2.753704931	-18.35446682	-31.18249182	489
10/11/2017	4	4082	2924	2335	440.8191984	126.5041165	19.59337763	-41.77277711	30.99677371	589
10/12/2017	5	4047	2768	2240	442.2914834	49.35912153	16.00647532	36.77836942	-21.62991265	528
10/13/2017	6	2877	2114	1706	442.5720512	-61.63819702	-9.819174065	28.29503934	9.694358783	408
10/14/2017	7	2073	1559	1298	442.921244	-121.1239552	-20.20070551	-46.59519898	1.419759286	261
10/15/2017	1	2759	2066	1739	442.4916599	-89.2581299	-3.945302405	-13.74251128	-9.430428433	327
10/16/2017	2	3817	2880	2344	441.9200585	7.55461286	17.89820268	55.51703624	14.91292984	536
10/17/2017	3	3949	2930	2402	441.6061664	95.7660379	16.65757638	-5.475105394	-18.36072104	528
10/18/2017	4	3867	2896	2395	441.7958337	109.8021906	-7.468403473	-59.45140156	19.55762608	501
10/19/2017	5	3621	2582	2119	442.6117813	40.74402931	-23.86413766	28.0471899	-19.61732228	463
10/20/2017	6	2978	2220	1772	444.2393036	-58.41254699	-10.72271202	53.01552589	17.26531767	448
10/21/2017	7	1992	1434	1158	445.6247124	-114.7613865	14.83292157	-53.02914445	-13.02923077	276
10/22/2017	1	2851	2142	1779	447.5129676	-84.18919039	24.07647817	-33.0073534	7.922654241	363
10/23/2017	2	4390	3177	2651	449.4548763	9.981067209	3.866361796	69.44815167	-3.243460739	526
10/24/2017	3	3886	2938	2406	451.902649	97.37215568	-22.39319538	5.132861229	-0.680808077	532
10/25/2017	4	3424	2477	2017	454.5652227	111.2549987	-22.94077222	-75.53103549	3.699988168	460
10/26/2017	5	4207	3087	2561	459.0061698	42.29516769	6.647761444	27.55760391	-6.999604601	526
10/27/2017	6	3345	2478	1984	464.0985414	-62.58665695	25.11307981	61.22814197	7.312727749	494
10/28/2017	7	2128	1567	1277	469.4816683	-126.3690967	8.460824855	-54.45995959	-4.326840714	290
10/29/2017	1	2205	1637	1319	475.4797854	-97.34391171	-17.21496683	-34.2421912	-1.027351388	318
10/30/2017	2	4091	2999	2453	482.7102337	7.516385301	-17.80568356	66.35912188	5.115472784	546
10/31/2017	3	4223	3143	2555	489.7949972	108.3052675	0.151874766	-0.960634598	-7.666935797	588
11/1/2017	4	4361	3147	2554	497.0421497	129.0740887	14.12077135	-58.87628583	8.734121975	593
11/2/2017	5	4263	3103	2513	503.7759518	51.85831627	10.89606354	29.10532361	-8.513479487	590
11/3/2017	6	3341	2397	1903	509.9913405	-65.59524638	-0.462707255	39.51317427	8.392915647	494
11/4/2017	7	2278	1634	1307	515.6687405	-133.6280139	-7.407302764	-44.18670426	-7.857955289	327
11/5/2017	1	3097	2299	1888	520.5502068	-99.6144253	-7.812760677	-13.66900467	7.337063298	411
11/6/2017	2	4185	3113	2538	524.7247672	12.76761651	-1.751836413	47.68077407	-4.560474674	575
11/7/2017	3	4477	3341	2689	529.3548538	120.1688661	9.311431165	-10.59157544	-0.908363161	652
11/8/2017	4	4354	3227	2579	533.2048545	135.717186	9.870433232	-42.23228055	7.291843456	648
11/9/2017	5	4194	3005	2401	536.3242122	44.96498352	-1.656172794	34.48666668	-10.93519462	604
11/10/2017	6	3240	2319	1833	539.1274625	-81.92951304	-10.19370893	26.33344852	11.16255444	486
11/11/2017	7	2424	1613	1283	541.7733246	-146.0979558	-5.759592523	-50.86129054	-7.747113729	330
11/12/2017	1	3168	2309	1853	544.4662639	-96.86755196	4.943502043	-1.230953343	1.354884355	456
11/13/2017	2	4709	3433	2784	546.4815679	26.6168522	6.693707435	53.084941	5.48469096	649
11/14/2017	3	4634	3373	2727	546.6235745	128.3840058	-0.171529684	-24.37107043	-8.467710341	646
11/15/2017	4	4545	3345	2681	545.7301989	134.5893219	1.054266626	-37.24764227	8.874844043	664
11/16/2017	5	4532	3332	2693	542.6666026	41.16993566	5.376579896	41.74630798	-6.094319416	639
11/17/2017	6	3317	2508	2018	537.1329726	-78.59642525	2.474263903	19.31721094	5.76365753	490
11/18/2017	7	2449	1741	1386	530.5142279	-129.6312062	-1.474740019	-43.35003031	-5.640349332	355
11/19/2017	1	2893	2231	1780	523.1585966	-75.62668718	-0.998812188	-1.71378618	6.023299787	451
11/20/2017	2	4170	3135	2555	515.846821	36.78028866	2.376996369	40.48012004	-4.612024127	580
11/21/2017	3	4277	3026	2419	510.5184168	117.4756349	2.650302746	-12.01910971	-0.390658184	607
11/22/2017	4	3588	2625	2078	507.5156899	99.10025933	-7.136198026	-39.17525333	4.978125242	547
11/23/2017	5	3141	2237	1760	508.1186723	-4.858196874	-15.08047666	21.62148673	-11.31818787	477
11/24/2017	6	2658	1843	1429	512.7496107	-113.7214394	-9.024119107	27.37179382	11.65294636	414
11/25/2017	7	2391	1652	1327	520.3766883	-143.8617416	3.11461742	-37.08772896	-10.97513207	325
11/26/2017	1	3202	2354	1901	529.4097358	-69.98483482	7.316432869	-15.0238029	6.865492347	453
11/27/2017	2	4349	3251	2601	539.4320187	57.97900607	4.079018225	46.31320679	-1.349852089	650
11/28/2017	3	4886	3660	2968	548.7338504	145.775721	-2.150110599	-5.624458993	-5.368190544	692
11/29/2017	4	4555	3484	2824	556.1509992	128.5569927	-4.010276018	-43.86065337	14.63400522	660
11/30/2017	5	4477	3134	2530	561.8256615	21.51188955	3.698098967	31.93472019	-21.00530778	604
12/1/2017	6	3577	2603	2056	566.2114265	-95.21251789	11.33388004	31.27713044	23.96177691	547
12/2/2017	7	2430	1827	1461	568.9150864	-138.5319233	4.331504872	-50.60764557	-20.12635458	366
12/3/2017	1	3449	2504	2006	570.9869055	-78.49701933	-8.89822844	-3.640044742	11.44028465	498
12/4/2017	2	4955	3673	3019	571.8903348	36.41311844	-11.80348264	55.10951025	0.699892325	654
12/5/2017	3	4475	3435	2775	572.5013736	122.306488	3.573433042	-23.97675411	-11.62998304	660
12/6/2017	4	4595	3452	2766	573.3045411	117.7268658	16.96106633	-46.10257236	17.38192334	686
12/7/2017	5	4451	3199	2563	573.0363134	25.02174755	3.854955051	45.50122858	-16.90009559	636
12/8/2017	6	3418	2549	2037	571.7641068	-84.62450713	-16.44656739	30.74974473	13.63365473	512
12/9/2017	7	2605	1944	1572	570.764922	-126.3791124	-9.695367324	-59.58935836	-9.468206693	372
12/10/2017	1	3483	2607	2102	568.6507014	-73.92162912	11.25241543	-12.40809673	4.854012723	505
12/11/2017	2	4651	3350	2656	565.2064488	30.82804973	15.19865473	71.58985083	1.633031966	694
12/12/2017	3	4029	3011	2351	559.8008485	109.9675023	-2.063861851	-11.28648943	-7.566370643	660
12/13/2017	4	4282	3205	2609	552.4872628	109.5803096	-11.30977032	-71.64159725	15.328766	596
12/14/2017	5	4138	2930	2315	544.3849486	36.11222039	2.795253008	41.92815415	-22.29904645	615
12/15/2017	6	4130	2803	2211	533.8761763	-59.75813011	10.1839685	56.65090453	25.9787644	592
12/16/2017	7	2581	1761	1429	518.9216109	-112.1013688	-2.973295104	-62.22988375	-18.555168	332
12/17/2017	1	3355	2300	1876	501.8262605	-76.06306635	-1.260509487	-20.62472939	6.494487319	424
12/18/2017	2	4482	3109	2491	481.7865929	21.85672229	16.13729053	65.15701404	7.499494643	618
12/19/2017	3	4584	3021	2456	457.4343437	107.6354064	14.82342405	-7.336089727	-13.22172151	565
12/20/2017	4	4106	2661	2133	431.4216985	123.8149203	-5.538596543	-41.57078689	14.75381009	528
12/21/2017	5	3378	2243	1798	404.7092171	57.15789779	-19.17073875	19.40364472	-12.40492254	445
12/22/2017	6	2446	1544	1211	378.9208653	-49.10866585	-6.193165986	17.9737488	9.306879669	333
12/23/2017	7	1447	958	753	356.4947757	-124.3444771	15.98231752	-15.66418809	-10.51221913	205
12/24/2017	1	1326	895	696	337.5033806	-123.4925212	8.180189035	-11.09770055	10.97452787	199
12/25/2017	2	1609	1015	809	323.3962345	-47.42158401	-21.06537861	2.192308852	-13.37963344	206
12/26/2017	3	2481	1438	1105	316.12777	54.86207039	-28.26210737	7.151395349	7.395440279	333
12/27/2017	4	2798	1740	1350	313.9502236	108.9118317	-7.700696724	-5.692237197	-2.675916794	390
12/28/2017	5	2809	1797	1425	315.1320306	76.28983373	14.11642094	-13.59713135	-4.1362002	372
12/29/2017	6	2216	1410	1083	319.6703352	-13.04066208	18.84324886	11.16678382	9.097952801	327
12/30/2017	7	1546	1071	839	327.4853743	-90.01408722	3.894168417	10.77706831	-16.13314035	232
12/31/2017	1	1339	923	724	336.6331591	-101.9114526	-20.8433529	-24.43897465	21.06779779	199
1/1/2018	2	1709	1120	878	348.1713166	-39.35904561	-23.42830161	2.835897632	-21.50220458	242
1/2/2018	3	3389	2208	1755	363.8810407	51.0789945	2.984043854	25.29398641	10.2319275	453
1/3/2018	4	3391	2282	1827	380.3431084	91.69770671	16.28892247	-31.9999075	5.922455356	455
1/4/2018	5	3698	2310	1878	398.0303587	54.59242376	6.754140445	-4.555566498	-21.00563173	432
1/5/2018	6	3511	2272	1801	415.746809	-26.55693604	-7.28413357	45.00934891	26.53870095	471
1/6/2018	7	2279	1498	1196	430.5547342	-85.21159535	-9.847761993	-28.76609125	-17.4922995	302
1/7/2018	1	2822	1869	1495	442.5791355	-66.09950268	6.369073992	-27.2205765	1.150630897	374
1/8/2018	2	4240	2784	2186	451.0510857	19.47542211	19.98290318	58.1437308	19.83103709	598
1/9/2018	3	4319	2844	2302	454.3115932	101.1255138	10.99587733	-2.551585574	-31.55171753	542
1/10/2018	4	4224	2866	2304	455.1729649	115.3029585	-1.390796848	-56.06111934	35.92963359	562
1/11/2018	5	3797	2704	2203	453.6242047	42.23200451	-7.081050408	35.29542619	-30.11729246	501
1/12/2018	6	3190	2127	1692	450.7862667	-68.12410233	-6.502310638	41.82746622	19.04952169	435
1/13/2018	7	1998	1373	1128	448.1683096	-131.6463945	-1.529801483	-58.74871908	-5.213543132	245
1/14/2018	1	2515	1711	1393	446.8640751	-97.46389897	4.212998775	-16.62529992	-9.741706242	318
1/15/2018	2	3950	2612	2065	446.9665031	9.175502851	3.265304351	66.1277224	19.61504494	547
1/16/2018	3	4033	2631	2133	447.3119182	105.7597936	-5.581545797	-16.45369849	-23.40325136	498
1/17/2018	4	4269	2812	2285	449.0631024	122.3247441	-6.109054729	-56.08162338	21.04865767	527
1/18/2018	5	4124	2677	2157	451.6743786	45.73791081	1.371001034	39.25788474	-17.27312982	520
1/19/2018	6	3228	2198	1763	454.4583759	-67.39341574	4.381230151	34.56961727	14.34676281	435
1/20/2018	7	2287	1423	1160	458.3506561	-129.2503237	1.828580643	-49.4237057	-13.5648261	263
1/21/2018	1	2946	1996	1628	462.8228301	-94.28371324	-4.132472174	-15.00671493	11.81409276	368
1/22/2018	2	4608	3035	2534	466.7856363	9.483592388	-6.702596809	50.74841552	-6.676894228	501
1/23/2018	3	4786	3154	2566	472.2860986	108.3090687	3.515778405	0.579520869	-2.486806272	588
1/24/2018	4	4724	3244	2680	477.2931542	123.669657	6.557274312	-55.94324068	11.51077014	564
1/25/2018	5	4417	2875	2348	481.9720531	44.49209397	-1.549349111	20.890827	-15.34809827	527
1/26/2018	6	3580	2314	1825	487.1328488	-66.74247293	-5.25486961	54.66052391	11.58141639	489
1/27/2018	7	2345	1544	1229	490.9491374	-128.5526375	-2.059944004	-48.84458093	-1.589483396	315
1/28/2018	1	3170	2140	1776	494.0167891	-91.26740726	6.813525688	-33.88476428	-7.720072341	364
1/29/2018	2	4862	3194	2573	497.1950516	19.57122661	10.18256999	69.87598703	11.48582876	621
1/30/2018	3	4600	3106	2504	498.6097778	115.8079575	-3.90380066	-1.258338399	-6.979601127	602
1/31/2018	4	4705	3249	2704	499.7020449	126.4631239	-12.08103589	-66.57161344	-1.363741225	545
2/1/2018	5	4723	3164	2571	500.9382746	42.95002168	-0.320645551	33.83684963	8.729802935	593
2/2/2018	6	3969	2572	2104	501.1118388	-75.65339377	11.36950984	45.57442724	-11.16249125	468
2/3/2018	7	2994	2034	1702	501.7300193	-137.1796558	8.6311221	-49.84276313	8.775575599	332
2/4/2018	1	3162	2186	1811	502.2972897	-95.47514616	-7.565659645	-21.78094889	-4.007658612	375
2/5/2018	2	4949	3287	2735	502.9754558	18.7972302	-14.91330289	55.12049269	-0.027785923	552
2/6/2018	3	5092	3465	2838	504.9404732	120.7922851	-0.545385109	-2.22098206	0.099069472	627
2/7/2018	4	4767	3319	2729	506.7716028	128.6772822	11.76910741	-55.0770484	2.334648918	590
2/8/2018	5	4625	3179	2603	509.0164448	36.2540519	6.847346932	27.97415014	-4.928359338	576
2/9/2018	6	3738	2477	2015	511.4939781	-85.65260051	-6.542353189	42.1193024	4.788375097	462
2/10/2018	7	2739	1793	1477	514.3743863	-142.5499502	-9.681122052	-48.6761413	-1.060870708	316
2/11/2018	1	3923	2476	2077	516.9160324	-90.90141764	-1.257905183	-20.66505742	-6.756213668	399
2/12/2018	2	5341	3687	3045	518.8110785	31.02044569	7.306621343	60.81736542	18.14445828	642
2/13/2018	3	5114	3460	2836	520.0128198	132.1583702	8.418004981	-4.970962373	-28.62234255	624
2/14/2018	4	4896	3214	2568	521.1068935	136.5744952	3.000814887	-60.49445078	34.57378752	646
2/15/2018	5	4502	3050	2507	520.889023	37.39647299	-6.75469212	31.10862461	-31.97034994	543
2/16/2018	6	3729	2518	2012	521.3307286	-88.28754722	-6.740504192	54.10283834	21.58927137	506
2/17/2018	7	2388	1618	1319	521.636702	-148.5256833	-0.644219707	-60.66675823	-6.892157717	299
2/18/2018	1	3405	2314	1928	522.7157352	-97.8586218	5.344958905	-31.08660216	-8.048556888	386
2/19/2018	2	5176	3620	2971	524.9424578	24.88503538	4.662683582	79.72089301	17.67622364	649
2/20/2018	3	5429	3597	2978	527.5688811	124.7429044	-4.674072057	-7.014560568	-21.54509518	619
2/21/2018	4	5120	3448	2869	530.6388542	127.8777241	-9.305192345	-80.54099232	20.24597419	579
2/22/2018	5	4993	3379	2774	535.0049476	35.69759347	-0.217964447	46.40681137	-17.00336888	605
2/23/2018	6	4148	2751	2221	538.9370962	-84.14776463	6.337328528	57.1091637	11.8824754	530
2/24/2018	7	2763	1981	1648	542.5949894	-139.7205919	4.087986692	-71.75439608	-4.115873736	333
2/25/2018	1	3599	2446	2011	546.0149665	-87.59781488	-0.171082994	-21.17462969	-5.228937338	435
2/26/2018	2	5542	3728	3052	548.761035	32.51354953	-1.482675098	79.69779931	15.32903114	676
2/27/2018	3	5378	3764	3123	551.4422897	130.6034478	0.350196008	-14.7109708	-22.82366136	641
2/28/2018	4	5536	3734	3095	554.6221016	131.5434526	-0.001980989	-71.18763464	25.08570843	639
3/1/2018	5	4984	3315	2713	558.2729057	31.06676888	-4.323707442	44.14034704	-21.98360271	602
3/2/2018	6	4130	2754	2231	562.6522369	-97.34143245	-4.601944345	49.32133659	13.07482482	523
3/3/2018	7	2818	1922	1579	567.3026811	-157.5674682	1.926286703	-65.21536119	-1.161346549	343
3/4/2018	1	3978	2699	2249	572.2248761	-100.7877438	8.077227457	-18.86174586	-11.02340266	450
3/5/2018	2	5502	3727	3019	577.1501484	34.33540957	3.547966682	71.26195569	20.07123507	708
3/6/2018	3	5740	3842	3160	581.9021175	148.7096523	-7.364195478	-12.67581623	-22.97332474	682
3/7/2018	4	5635	3734	3037	587.3871765	156.4174829	-8.423223008	-62.54825698	18.3920426	697
3/8/2018	5	5375	3704	3044	592.1384447	44.24174215	-0.289380632	35.78878127	-8.435310358	660
3/9/2018	6	4273	3038	2490	597.3835397	-105.093222	10.95674379	49.16472694	-1.929551821	548
3/10/2018	7	3223	2305	1918	602.9526761	-180.3160914	9.097373404	-56.20198558	6.884118478	387
3/11/2018	1	3956	2727	2288	607.9589773	-123.8111118	-8.409060784	-29.2312623	-3.930263139	439
3/12/2018	2	5895	4141	3447	613.4420449	28.89035031	-15.45180305	72.87402905	-5.154786584	694
3/13/2018	3	6152	4207	3398	618.6633585	164.0197489	-2.805710204	-3.604404471	14.01860915	809
3/14/2018	4	5906	4021	3305	621.0926355	176.0578569	12.29295022	-75.07707412	-15.14510959	716
3/15/2018	5	6300	4061	3279	623.1615731	61.02519716	21.07943099	49.00850045	9.664028596	782
3/16/2018	6	4915	3259	2673	622.4087447	-98.740842	5.61428978	49.96333535	1.220328271	586
3/17/2018	7	3218	2161	1818	620.3800593	-180.1279134	-15.79335232	-72.49818009	-8.306335973	343
3/18/2018	1	4429	2919	2435	618.2196754	-120.867038	-16.8678651	-10.43900072	7.520184474	484
3/19/2018	2	5739	4038	3316	614.9393692	28.31602032	-0.795784833	72.48825439	1.580707264	722
3/20/2018	3	6220	4292	3553	610.7847796	152.6667342	16.85853584	-23.10783636	-13.48462224	739
3/21/2018	4	6238	4163	3396	606.9565411	160.5046087	19.70613915	-54.93756783	22.90012679	767
3/22/2018	5	6226	4251	3595	601.539305	44.9095639	-2.88414162	42.92643218	-25.26196519	656
3/23/2018	6	4364	2994	2457	596.5302818	-99.7672651	-22.0309191	36.7005325	21.00927275	537
3/24/2018	7	2882	2021	1682	591.0042301	-164.4736318	-16.26876264	-57.20610495	-12.25622579	339
3/25/2018	1	4010	2748	2263	585.6687407	-101.6611387	10.82929946	-11.27695014	2.628397129	485
3/26/2018	2	6084	3995	3289	580.645972	37.04775866	27.45889897	60.26379204	4.778557873	706
3/27/2018	3	5874	4147	3446	576.43479	143.5585055	10.46630022	-15.16559556	-8.724183672	701
3/28/2018	4	5719	3917	3288	573.4488749	136.79526	-23.11224997	-52.7765781	8.030280225	629
3/29/2018	5	5003	3396	2812	572.9458325	24.60222405	-31.6907267	35.59064458	-6.061315741	584
3/30/2018	6	3605	2541	2062	574.7956281	-108.361668	-4.884571397	30.85267997	0.661295736	479
3/31/2018	7	2811	1901	1512	579.2616993	-162.5910333	25.61286043	-49.56896237	2.884992345	389
4/1/2018	1	3567	2438	1956	585.2004582	-100.1578355	21.27855853	-9.466741824	-5.923123117	482
4/2/2018	2	5237	3542	2875	592.925485	33.73382534	-9.619473238	52.09427123	6.464170944	667
4/3/2018	3	6154	4126	3438	602.1487421	140.5988656	-29.04887613	-16.53046367	-7.16180104	688
4/4/2018	4	5895	4112	3418	612.0805649	141.3176546	-15.44284882	-45.65879695	6.81467485	694
4/5/2018	5	5858	3943	3232	622.7090638	37.26507543	16.15684105	39.17168091	-5.923163895	711
4/6/2018	6	5034	3348	2749	633.2809734	-94.04070618	28.3690383	26.15962958	3.503778272	599
4/7/2018	7	3613	2291	1840	643.2949024	-154.6579426	7.336348567	-51.76601561	1.243666208	451
4/8/2018	1	4389	3059	2530	652.5373692	-98.34717923	-20.67406784	1.646806528	-6.382997085	529
4/9/2018	2	6278	4290	3546	661.34279	34.46424271	-21.67358779	52.2884951	11.74317248	744
4/10/2018	3	6836	4514	3747	669.5257203	144.0957315	3.646810222	-28.97010161	-15.19334169	767
4/11/2018	4	6731	4596	3759	678.2435467	148.3372467	25.06971244	-36.90984498	15.81860165	837
4/12/2018	5	6287	4332	3563	686.1972059	38.215446	12.47961384	45.14962748	-14.48106306	769
4/13/2018	6	5089	3454	2850	693.6568831	-104.3787954	-15.14446016	17.27342299	13.82976496	604
4/14/2018	7	3812	2542	2094	701.4315237	-168.9078436	-19.16068009	-50.80238651	-14.10203497	448
4/15/2018	1	5290	3538	2914	709.0374466	-105.5802725	0.563719998	1.589942163	13.31308342	624
4/16/2018	2	7161	4993	4188	716.1624362	39.06582855	15.45461298	50.43693608	-8.773180872	805
4/17/2018	3	7352	4939	4058	724.0058386	158.0646142	10.92829005	-18.67212377	-0.55861057	881
4/18/2018	4	7218	4842	4001	731.0667499	156.6567435	-7.657376679	-48.62800865	12.53937126	841
4/19/2018	5	7040	4672	3895	738.368497	35.54264452	-13.05045612	41.15370789	-22.52293806	777
4/20/2018	6	5367	3728	3029	745.9927237	-115.054107	-1.581524132	34.51366809	25.08807485	699
4/21/2018	7	4021	2749	2253	751.9287525	-184.2591154	4.97571368	-62.41214704	-18.27956462	496
4/22/2018	1	5397	3722	3059	756.8651851	-113.6355157	6.142769738	-2.753426285	6.439233612	663
4/23/2018	2	7605	5124	4216	759.6762549	47.74554301	6.291215491	68.51762102	7.063368677	908
4/24/2018	3	7614	5094	4181	759.1832893	180.7125431	4.924215322	-29.15986515	-13.60457275	913
4/25/2018	4	7984	5541	4616	756.224148	188.4330825	2.788346374	-49.76196944	15.48123998	925
4/26/2018	5	7040	4823	3957	751.0574516	62.50604501	-2.301524095	55.91561479	-10.11838558	866
4/27/2018	6	5628	3749	3095	744.2073008	-108.004009	-5.35389546	22.85074203	2.823562775	654
4/28/2018	7	3926	2618	2141	737.6955763	-198.5767367	1.765877443	-64.67415428	4.691384363	477
4/29/2018	1	5479	3635	3057	731.9481334	-146.5172637	6.888990764	4.973646123	-11.76944298	578
4/30/2018	2	6670	4584	3784	727.6487744	7.402460758	-1.843861954	58.72232564	14.93648691	800
5/1/2018	3	6783	4542	3742	724.7232537	149.2102755	-15.22933141	-32.77996745	-15.4438283	800
5/2/2018	4	7105	4865	4013	723.810908	177.7694717	-10.63505552	-43.24745248	10.98921584	852
5/3/2018	5	6877	4702	3854	723.9825145	73.09009917	7.776011435	46.44130448	-6.14034987	848
5/4/2018	6	5460	3711	3039	724.0550535	-86.74031666	15.48186343	21.07150931	2.313620064	672
5/5/2018	7	3648	2568	2058	724.3568628	-180.2119548	4.306065352	-48.5449288	-0.364616862	510
5/6/2018	1	4917	3311	2737	723.0475743	-139.5706899	-13.96117711	-3.367941752	-0.141820676	574
5/7/2018	2	6980	4654	3881	720.0856596	7.330144476	-11.36866267	49.93013368	4.239339165	773
5/8/2018	3	6702	4577	3700	716.3215385	154.6869104	13.00555709	-10.30337919	-11.60329778	877
5/9/2018	4	6699	4488	3581	709.6629005	188.7524101	19.82633288	-49.87636846	21.96496859	907
5/10/2018	5	6001	4059	3265	700.284065	85.30156536	1.564431123	35.49097602	-25.73916859	794
5/11/2018	6	5094	3454	2766	690.5291335	-73.77917432	-10.32995468	45.70793188	21.81462085	688
5/12/2018	7	3179	2237	1821	678.8925614	-175.3955591	-7.598753694	-65.64574069	-9.788850448	416
5/13/2018	1	4169	2912	2413	667.6897917	-144.2392134	4.886935021	-16.45081842	-4.069319961	499
5/14/2018	2	6392	4388	3637	658.0932535	-7.434411332	7.719020022	80.92166547	12.19151625	751
5/15/2018	3	5878	4094	3384	648.9378974	125.5128023	-7.268946815	-29.27949301	-13.35067843	710
5/16/2018	4	5800	3976	3266	642.5954672	159.0832606	-11.12817934	-69.77160677	7.585487408	710
5/17/2018	5	5690	4023	3254	639.2161438	69.63175804	0.251039466	61.43941419	-4.754599712	769
5/18/2018	6	4314	2986	2400	636.1525461	-78.72271291	1.405293287	33.9775894	5.640849693	586
5/19/2018	7	2948	2117	1735	634.7812496	-168.0388768	-2.473260328	-71.84741267	-10.38041884	382
5/20/2018	1	3864	2674	2155	633.7739498	-129.8041497	-1.024387144	-1.40461155	13.65428707	519
5/21/2018	2	5499	3708	3005	631.9265678	7.12574426	5.419675198	66.10033196	-11.72398795	703
5/22/2018	3	5790	4040	3269	629.300364	141.6720603	8.302146216	-22.30647452	4.755754457	771
5/23/2018	4	5720	3971	3206	624.6718256	171.6953332	-1.068256169	-51.33950865	7.543031056	765
5/24/2018	5	5692	3675	2965	617.9783722	76.49151623	-7.949735497	44.01697191	-17.83015808	710
5/25/2018	6	4082	2803	2188	610.9702381	-68.66618284	3.330165074	33.80778963	24.22492774	615
5/26/2018	7	2716	1965	1597	602.5375958	-159.665844	11.76767867	-59.79531119	-24.49748817	368
5/27/2018	1	3430	2374	1887	593.8608632	-130.8344542	2.594739353	-4.479335673	20.64110512	487
